name,amount,unit
Gemüsebrühe ,200,ml
Fischfond ,100,ml
Kräuterfrischkäse ,175,g
Salz und Pfeffer ,,
"Tortellini, Capeletti oder Ravioli mit Spinat-Ricotta-Füllung oder mit Ziegenkäsefüllung, aus dem Kühlregal)",400,g
"Erbsen, frisch gepalt",,n.B
Kapern ,,n.B
Papaya ,160,g
Joghurt ,80,g
Vollmilch ,100,g
"Kokosmilch, cremig (24% Fett)",60,g
"Orangensirup, heller balinesischer",3,EL
Vanilleextrakt ,1,TL
Salz ,1,Prisen
Limonensaft ,3,EL
"Kokosmilch, cremig (24% Fett)",200,g
Zucker ,2,EL
Salz ,1,Prisen
Agar-Agar ,2,TL
Eiswürfel ,6,
Papaya ,2,Scheibe/n
"Paprikapulver, edelsüß ",,n.B
Blüten und Blätter ,,n.B
Öl ,40,g
"Hähnchenbrust, gewürfelt, ca. 2 x 2 cm",500,g
"Paprikaschote(n), gemischt, in 2 cm Stücken",400,g
Wasser ,200,g
"Tomate(n), in Stücken",200,g
"Paprikapulver, rosenscharf ",1,TL
"Paprikapulver, edelsüß ",½,TL
"Basilikum, getrocknet",1,TL
"Oregano, getrocknet",1,TL
"Salz, etwas mehr zum Kochen",1,TL
Pfeffer ,,TL
"Gewürzpaste für Hühnerbrühe, selbst gemacht",1,TLgehäuft
Paprikamark ,20,g
Reis ,250,g
Speisestärke ,20,g
"Spargel, weiß ",4,Stange/n
Champignons ,250,g
"Kochschinken, ca. 100 g",3,Scheibe/n
Butter ,40,g
Salz ,½,TL
Zucker ,1,TL
Limette(n) ,1,
Sauce Hollandaise ,250,ml
"Gouda, gerieben",50,g
Zwiebel(n) ,1,
Kochschinken ,200,g
Lauchzwiebel(n) ,1,Bund
"Erbsen, TK ",300,g
Orecchiette ,500,g
Gemüsebrühe ,1200,ml
Sahne ,400,ml
Salz und Pfeffer ,,
Parmesan zum Bestreuen,,
Nudeln nach Belieben,250,g
Gemüsebrühe ,1½,Liter
"Paprikaschote(n), rot ",1,
Gewürzgurke(n) ,½,Glas
Schalotte(n) ,2,
Erbsen ,1,kl.Dose/n
Mais ,1,kl.Dose/n
"Mayonnaise, vollfett",300,ml
Gurkenflüssigkeit ,2,EL
Schinkenwürfel ,100,g
Olivenöl ,2,EL
Pfeffer ,,n.B
Schlagsahne ,400,ml
Milch ,200,ml
Zucker ,180,g
Eigelb ,6,m.-große
Salz ,1,TL
Vanillezucker ,1,Pck
Kritharaki (Nudeln in Reisform) ,500,g
"Tomaten, stückige ",2,Dose/n
"Oliven, schwarze, ohne Stein",1,Dose
Feta-Käse aus Schaf- und/oder Ziegenmilch,2,Pck
Knoblauch ,2,Zehe/n
Gyrosgewürz ,2,ELgehäuft
Lammfleisch (beliebiges Teilstück),500,g
Knoblauch ,1,Zehe/n
Olivenöl ,4,EL
Gyrosgewürz ,3,TLgehäuft
Zitronensaft ,1,TL
Wasser ,500,ml
Bulgur ,200,g
Gemüsebrühepulver ,1,TL
"Tomate(n), getrocknete ",100,g
Cocktailtomaten ,200,g
Frühlingszwiebel(n) ,1,Bund
Petersilie ,1,Bund
Trockenpflaumen ,8,
Minze ,6,Blätter
Essig ,2,EL
Salz und Pfeffer ,,
Handkäse ,200,g
"Apfel, geschält",200,g
Lauchzwiebel(n) ,1,
Schmand ,100,g
Apfelessig ,1,EL
Öl ,1,EL
Salz und Pfeffer ,,
Hähnchenfleisch ,800,g
Zwiebel(n) ,2,
Knoblauchzehe(n) ,2,
Karotte(n) ,3,
Champignons ,400,g
Kartoffel(n) ,1,
"Erbsen, TK ",2,Handvoll
Tomatenmark ,,
Gemüsebrühe ,1½,Liter
"Chilischote(n), getrocknet",1,
Salz und Pfeffer ,,
"Paprikapulver, edelsüß und rosenscharf",,
Öl ,,
Nudeln ,,
Saucenbinder ,,
Tomatenketchup ,1,Schuss
Zwiebel(n) ,2,
Margarine ,30,g
Risottoreis ,250,g
Brühe ,500,ml
Sahne ,3,EL
Gouda ,120,g
Chicorée ,300,g
Kochschinken ,200,g
Schnittlauch ,1,Bund
Salz und Pfeffer ,,
Butter ,250,g
Milch ,125,ml
Zucker ,400,g
Backkakao ,3,ELgehäuft
Ei(er) ,4,
Mehl ,250,g
Backpulver ,1,Pck
"Banane(n), zerdrückt",4,
Zwiebel(n) ,1,
Knoblauchzehe(n) ,1,
"Tomaten, passierte ",1,Dose
"Tomaten, stückige ",1,Dose
Öl ,1,
Zucchini ,1,
Paprikaschote(n) ,1,
"Mais, 220 g, abgetropft",1,kl.Dose/n
Salz und Pfeffer ,,
"Paprikapulver, rosenscharf ",,
"Chilipulver oder 1 kleine, gehackte Chilischote",,
Orangensaft ,2,EL
Datteltomate(n) ,250,g
"Bohnen, weiße (Canellinibohnen), gegart",240,g
"Zwiebel(n), rot ",1,
Avocado(s) ,1,
Koriander ,½,Bund
Olivenöl ,1,EL
Weißweinessig ,1,EL
Zitronensaft ,1,EL
Agavendicksaft ,1,TL
Salz ,½,TL
Knoblauchpulver ,½,TL
Cayennepfeffer ,,TL
Muskat ,1,Prisen
Pfeffer ,1,Prisen
Spitzkohl ,400,g
Zwiebel(n) ,2,m.-große
Bacon ,160,g
Sahne ,400,ml
"Wasser, warmes",100,ml
Salz und Pfeffer ,,
Eierspätzle ,800,g
"Bergkäse, geraspelt",100,g
Schnittlauch ,10,g
Öl zum Braten ,2,EL
Weizenmehl Type 550 ,300,g
Hartweizengrieß ,200,g
Meersalz ,12,g
Trockenhefe oder 21 g Frischhefe,7,g
Zucker ,1,Prisen
"Wasser, lauwarm ",290,g
Olivenöl ,3,EL
Zwiebel(n) ,2,
Gewürzgurke(n) ,5,
Mozzarella à 125 g,2,Kugel/n
Schmelzkäse ,5,Scheibe/n
Rinderhackfleisch ,750,g
Salz und Pfeffer ,,
"Paprikapulver, geräuchert z. B. Pimentón de la Vera",1,Msp
Pizzasauce ,5,EL
Tomatenketchup ,6,EL
"Senf, mittelscharfer ",1,TLgehäuft
Kartoffel(n) ,300,g
Brokkoli ,1,
Blumenkohl ,½,Kopf
Zwiebel(n) ,1,
Öl ,,etwas
Gemüsebrühe ,,n.B
Lorbeerblätter ,2,
Salz und Pfeffer ,,
Muskatnuss ,,
Couscous ,100,g
"Erbsen, TK ",40,g
Mandelstifte ,40,g
Dattel(n) ,60,g
Minze ,½,Bund
Olivenöl ,2,EL
Salz und Pfeffer ,,
"Paprikaschote(n), rot, gelb, grün ",3,
Karotte(n) ,1,
Champignons ,8,kleine
Zwiebel(n) ,1,
Knoblauch ,1,Zehe/n
Hackfleisch ,300,g
Paprikapulver ,1,EL
Tomatenmark ,2,EL
Brühe ,400,ml
Salz und Pfeffer ,,
"Petersilie, gehackt",1,Handvoll
Crème fraîche ,150,g
"Reis, schwarzer",200,g
Garnele(n) (Black Tiger Garnelen),150,g
"Zuckerschote(n), TK",150,g
"Tomate(n), rot und gelb",10,kleine
Öl zum Braten ,50,ml
Öl ,100,ml
Ingwer ,10,g
Knoblauchzehe(n) ,2,
Currypulver ,1,TL
Salz und Pfeffer ,,
Schweinekotelett(s) ,4,
Tomate(n) ,4,
Basilikumblätter ,1,Handvoll
Zwiebel(n) ,1,
Knoblauch ,1,Zehe/n
Tomatenmark ,1,EL
Chiliflocken ,1,TL
Honig ,1,TL
Öl zum Braten ,2,EL
Salz und Pfeffer ,,
Steakpfeffer ,,
Sojamilch (Sojadrink) ,250,ml
Apfelessig ,1,EL
Senf ,30,g
Cashewmus ,30,g
Johannisbrotkernmehl ,1,TL
Salz ,½,TL
Rapsöl ,250,ml
Blumenkohl ,½,
Dattel(n) ,30,g
Cashewnüsse ,30,g
Wasser ,300,ml
Erdnussbutter ,40,g
Garam Masala ,1,TL
Currypulver ,2,TL
Salz und Pfeffer ,,
Koriandergrün zum Bestreuen,½,Bund
Öl zum Braten ,2,EL
Karotte(n) ,1,
Champignons ,6,
Brokkoli ,½,Kopf
Zucchini ,½,
"Paprikaschote(n), rot ",1,
Zwiebel(n) ,1,
Knoblauch ,1,Zehe/n
Öl ,2,EL
Sojasauce ,2,EL
Kokosmilch ,200,ml
Ingwer ,10,g
"Currypaste, gelbe",1,EL
Salz und Pfeffer ,,
"Waffeln, frische, ca. 300 g",1,Pck
Joghurt ,500,g
Vanillezucker ,1,Pck
"Cremepulver (Paradies Creme), Vanille",1,Pck
Erdbeeren ,500,g
"Tortenguss, z. B. Erdbeer oder rot",1,Pck
Blattspinat ,200,g
Schalotte(n) ,1,
Knoblauch ,1,Zehe/n
Öl ,2,EL
Weißwein ,100,ml
Sahne ,100,ml
Brühe ,300,ml
"Nudeln, z. B. Bavette oder Linguine",250,g
Räucherlachs ,150,g
"Zitrone(n), Schale davon ",½,
Salz und Pfeffer ,,
Cranberrysaft ,50,ml
Holunderblütensirup ,15,ml
Zitronensaft ,15,ml
Eiswürfel ,,
Mineralwasser mit Kohlensäure,,
Minze ,1,Stiel/e
Zwiebel(n) ,200,g
Knoblauchzehe(n) ,4,
Olivenöl ,2,EL
Aprikosenmarmelade ,4,EL
"Zucker, braun ",2,EL
Currypulver ,2,EL
Weißweinessig ,60,ml
"Sherry, trocken",60,ml
"Korianderblätter, kleingehackt",2,EL
Salz und Pfeffer ,,
Hirschrücken ,500,g
"Aprikose(n), getrocknete",24,Stücke
"Speck, durchwachsen",200,g
"Paprikaschote(n), grün ",1,
Zwiebel(n) ,150,g
Knoblauchzehe(n) ,3,
"Ingwerwurzel, frisch",15,g
"Tomaten, stückige ",2,Dose/n
Olivenöl ,3,EL
Tomatenmark ,1,EL
"Zucker, braun ",40,g
Aceto balsamico ,30,ml
Worcestersauce ,25,ml
"Tabasco, bei Bedarf mehr",1,EL
Dijonsenf ,1,EL
Salz und Pfeffer ,,
Limettensaft ,2,TL
Meersalz ,1,TL
"Zitrone(n), Schale davon ",½,
Pfeffer ,½,TL
"Fischfilet(s) à ca. 180 g, z. B. Seelachs, Rotbarsch, Kabeljau oder Lachs",2,
Spitzkohl ,400,g
Kreuzkümmel ,1,TL
Zwiebel(n) ,1,
Butter ,1,TL
Frühlingszwiebel(n) ,½,Bund
Zitrone(n) ,4,Scheibe/n
"Dill, fein geschnitten",4,Stängel
"Spargel, weiß (Bruchspargel)",1,kg
Butter ,100,g
Kochschinken oder roher Schinken,3,Scheibe/n
Ei(er) ,6,
"Hartkäse, gerieben",2,EL
Salz und Pfeffer ,,
Butter für die Form ,,
"Maismehl, weißes",200,g
Wasser ,1,Liter
Knoblauchzehe(n) ,1,
Thymian ,3,Stiele
Salz ,,
Olivenöl ,50,ml
Kartoffel(n) ,750,g
Ei(er) ,1,
Schlagsahne ,100,ml
Salz und Pfeffer ,,
"Thymianblättchen, frische",,einige
Hähnchenbrustfilet(s) ,600,g
"Paprikaschote(n), rot ",1,
Salz und Pfeffer ,,etwas
"Paprikapulver, rosenscharf ",,etwas
Öl ,,etwas
Sojasauce ,,etwas
Kochcreme (7 % oder 15 %),250,ml
Currypulver ,5,TL
Chiliflocken ,,etwas
Whisky ,2,cm
Zitronensaft ,1,cl
Zuckersirup ,1,cl
Eiweiß ,1,
Eiswürfel ,,
Butter ,250,g
Schnittknoblauch ,50,g
Gewürzmischung (Fleisch-/Grillgewürz),1,TL
Zitronensaft ,3,TL
Kartoffel(n) ,1,kg
"Bacon, hauchdünn geschnitten",60,g
Parmesan ,60,g
Essig ,5,EL
"Ei(er), super frisch",8,
"Blattspinat, TK ",250,g
"Erbsen, TK ",250,g
Butter ,3,EL
Milch ,150,ml
Salz und Pfeffer ,,
"Muskatnuss, geriebene ",,
"Tomate(n), getrocknete ",30,g
"Champignons, in dünne Scheiben geschnitten",200,g
"Karotte(n), klein gestiftelt",150,g
"Kohlrabi, klein gestiftelt",150,g
"Paprikaschote(n), klein gestiftelt",200,g
"Schalotte(n), klein gewürfelt",150,g
"Knoblauchzehe(n), klein gewürfelt",2,
Paprikapaste ,1,ELgestr
Weißwein ,150,ml
Gemüsebrühe ,200,ml
"Sojasauce, natürlich gebraut",75,ml
"Pfeffer, weißer, fein gemahlen",½,TL
Salz ,,evtl
Öl zum Braten ,,etwas
Dinkelmehl Type 1050 ,250,g
Zucker ,1,EL
Backpulver ,1,Pck
Salz ,1,TL
Ei(er) ,2,
Schmand oder Crème fraîche,200,g
"Pfeffer, gemahlen",1,Msp
"Rosmarinzweig(e), frisch",1,
Mehl für die Arbeitsfläche ,,
Milch ,180,g
"Holunderblütendolden, die Blüten davon",2,
Ei(er) ,1,
Dinkelvollkornmehl ,100,g
"Kokosblütenzucker, man kann mehr nehmen",1,EL
Backpulver ,1,Msp
Rapsöl oder Butter,4,EL
Tonkabohnenabrieb ,,n.B
Öl oder Butter zum Backen,,etwas
Anstellgut ,50,g
Roggenvollkornmehl ,100,g
Wasser ,100,g
Fett für die Formen,,
Weizenvollkornmehl ,400,g
Dinkelvollkornmehl ,500,g
"Hanfsamen, in kochendem Wasser eingeweicht",4,EL
Öl ,3,EL
Frischhefe ,14,g
Salz ,18,g
"Wasser, etwa",750,g
Rindfleisch zum Kochen,500,g
Rinderbrühe ,500,ml
Zwiebel(n) ,1,große
Knoblauch ,2,Zehe/n
Tomate(n) ,1,große
Karotte(n) ,2,
Kartoffel(n) ,2,große
"Weißwein, trockener ",60,ml
"Erbsen, TK ",200,g
Öl zum Braten ,,
Paprikapulver ,,n.B
Salz ,,n.B
Knoblauchpulver ,,n.B
Couscous ,100,g
Feta-Käse ,50,g
Babyspinat ,80,g
Himbeeren ,50,g
Walnüsse ,30,g
Olivenöl ,30,ml
Weißweinessig ,1,EL
Zucker ,1,TL
Senf ,½,TL
Salz und Pfeffer ,,
Gnocchi aus dem Kühlregal,400,g
"Spargel, grün ",400,g
"Tomate(n), getrocknete in Öl ",8,
Knoblauchzehe(n) ,1,
Zitronensaft ,2,EL
Butter ,3,EL
Salz und Pfeffer ,,
Farfalle ,200,g
Blattspinat ,200,g
"Riesengarnelen (Black Tiger), küchenfertig",150,g
Sahne ,150,ml
Frischkäse ,50,g
Parmesan ,30,g
Schalotte(n) ,1,
Knoblauchzehe(n) ,1,
Zitronensaft ,1,EL
Öl ,2,EL
Salz und Pfeffer ,,
"Riesengarnelen (Black Tiger), küchenfertig",250,g
Blattspinat ,500,g
Sahne ,250,ml
Frischkäse ,50,g
Parmesan ,50,g
Zwiebel(n) ,1,
Knoblauch ,1,Zehe/n
Zitronensaft ,1,EL
Öl ,2,EL
Salz und Pfeffer ,,
Eigelb ,3,
Weißwein ,50,ml
Worcestersauce ,2,Spritzer
Butter ,250,g
Salz ,,etwas
"Fond (Spargelfond), optional",100,ml
Tofu ,400,g
Brokkoli ,½,Kopf
Honig ,1½,EL
Sojasauce ,2,EL
Fischsauce ,2,EL
Wasser ,50,ml
Sesamöl ,4,EL
Öl zum Braten ,2,EL
Salz und Pfeffer ,,
Haselnüsse oder Mandeln,40,g
Pinienkerne ,20,g
Cashewkerne ,20,g
"Sesam, hell",20,g
Kreuzkümmel ,2,TL
Korianderkörner ,1,EL
Pfefferkörner ,1,EL
"Meersalz, grob",2,TL
"Fenchelsamen, evtl.",1,TL
"Paprikapulver, edelsüß ",,
"Paprikapulver, geräuchert ",,
Chiliflocken ,,
Oregano ,,
Currypulver ,,
Hackfleisch ,300,g
Lauchstange(n) ,1,
Champignons ,5,m.-große
Frischkäse ,75,g
Wasser ,150,ml
Kräuterfrischkäse ,75,g
Salz und Pfeffer ,,
Nudeln ,500,g
"Brokkoli, TK",300,g
"Tomaten, passierte ",500,ml
Sahne ,250,ml
Salz und Pfeffer ,,
Tofu ,750,g
Speisestärke ,80,g
Pflanzenöl zum Braten,2,EL
"Orangensaft, frisch gepresst",240,ml
Speisestärke ,1,EL
Rohrzucker ,2,EL
Tamarisauce oder Sojasauce,1,EL
"Ingwer, frisch gerieben",1,EL
Knoblauchzehe(n) ,2,
"Orangenschale, bio",1,EL
"Brokkoli, TK, ca. 500 g",1,
Frühlingszwiebel(n) ,2,
Sesam ,1,EL
"Chiliflocken, rot",1,EL
"Basmatireis, ca. 200 g",,
Rigatoni ,250,g
Büffelmozzarella ,125,g
"Tomaten, passierte ",500,ml
Schalotte(n) ,1,
Knoblauch ,1,Zehe/n
Tomatenmark ,1,EL
Rotwein ,100,ml
Zucker ,1,TL
Öl ,2,EL
Salz ,1,TL
"Kräuter, italienische ",2,EL
"Basilikumblätter, kleine Blätter",1,Handvoll
Penne ,200,g
Hähnchenbrust ,200,g
"Tomate(n), getrocknete in Öl ",50,g
Schlagsahne ,100,ml
Brühe ,500,ml
"Parmesan, gerieben ",50,g
"Petersilie, glatte ",½,Bund
"Oregano, getrocknet",1,EL
Salz und Pfeffer ,,
Öl ,2,EL
"Tequila, weiß",5,cl
Zuckersirup ,2,cl
"Zitronensaft, frisch gepresst",2,cl
Thymian ,2,Zweig/e
Eiswürfel ,,
Mehl ,240,g
Ei(er) ,4,m.-große
Butter ,60,g
Milch ,125,ml
Salz ,1,Prisen
Apfelschorle ,,n.B
Äpfel ,3,m.-große
Zitrone(n) ,1,
"Rohrohrzucker, brauner",,n.B
Eiscreme (Walnusseis),4,Kugeln
Weizenmehl ,400,g
Salz ,1,Prisen
"Pfeffer, weißer ",1,Prisen
Vanillezucker ,1,ELgestr
Frischhefe ,30,g
"Vollmilch, warme",200,ml
Zucker ,80,g
Butter ,40,g
Eigelb ,1,
Mehl für die Arbeitsfläche ,,
Fett für das Blech ,,
Mohnback ,1,Pck
Rosinen ,1,Handvoll
Puderzucker zum Bestäuben,,etwas
Flanksteak ,350,g
Meersalz ,,
Geflügelfleischwurst ,400,g
"Gewürzgurke(n), klein geschnitten",100,g
"Schalotte(n), klein gewürfelt",100,g
"Knoblauchzehe(n), klein gewürfelt",1,
Öl ,2,EL
"Honig, würziger",1,ELgehäuft
"Dill, fein gehackt",1,Bund
"Senf, süßer ",2,ELgehäuft
Dijonsenf ,1,ELgehäuft
Sahnemeerrettich ,1,ELgehäuft
Gurkenflüssigkeit ,2,EL
"Flussbarsch(e), gehäutet, ohne Kopf und Afterflosse",1,großer
Brokkoli ,350,g
"Mandeln, gemahlen, süße",50,g
Rapsöl zum Braten des Brokkoli,1,EL
Butterschmalz zum Braten des Fisches,1,EL
"Butter, geschmolzene, zum Servieren",1,EL
Zitronensaft ,1,EL
Salz und Pfeffer ,,
Pellkartoffeln ,1½,kg
"Paprikaschote(n), rot ",2,
Blumenkohl ,1,kl.Kopf
Mettenden ,3,
Lauchzwiebel(n) ,½,Bund
Kräuterfrischkäse ,235,g
"Crème fraîche mit Kräutern, 150 g",1,Becher
"Gemüsebrühe, instant ",,
Sojasauce ,,
"Emmentaler, gerieben",200,g
Putenbrustfilet(s) ,400,g
"Pellkartoffeln, bereits vorgekocht",1,kg
Zwiebel(n) ,2,große
Champignons ,250,g
"Paprikaschote(n), rot oder gelb",1,große
"Emmentaler, gerieben",100,g
Schlagsahne ,150,ml
Schmand ,100,ml
Salz und Pfeffer ,,
Currypulver ,,
Fett für die Form ,,
Mandel(n) ,100,g
Macadamianüsse ,100,g
Paranüsse ,100,g
Dattel(n) (Medjooldatteln),100,g
Rosinen ,100,g
Himbeeren ,300,g
"Rosenblüte(n) (Duftrosenblüten), rosa oder rot, aufgeblüht, frisch geschnitten",4,
"Weißwein, trockener ",2,EL
Gelierzucker 3:1 ,250,g
Wasser ,150,ml
"Spargel, weiß ",1½,kg
Melone(n) ,700,g
Kochschinken ,200,g
"Kürbiskerne, geröstet",50,g
Lauchzwiebel(n) ,2,
Szechuanpfeffer ,1,ELgehäuft
Agavendicksaft ,1,EL
"Kräuter, italienische ",2,TL
Walnussessig ,3,EL
Walnussöl ,2,EL
Salz und Pfeffer ,,
Ei(er) ,3,m.-große
Zucker ,75,g
Mehl ,40,g
Backkakao ,30,g
Speisestärke ,60,g
Backpulver ,½,Pck
Zucker ,150,g
Sahne ,150,ml
"Erdnüsse, geröstet und gesalzen",100,g
Mascarpone ,400,g
"Erdnussbutter, cremig",200,g
Puderzucker ,1,EL
Speisestärke ,1,EL
Zucker ,160,g
"Konfekt (Snickers), normale Größe",1,Riegel
Vollmilchschokolade ,75,g
"Erdnussbutter, cremig",30,g
"Konfekt (Snickers), normale Größe",2,Riegel
Hähnchenkeule(n) ,8,
Knoblauchzehe(n) ,1,
"Zwiebel(n), rot ",1,
K-Classic Sonnenblumenöl zum Anbraten,,etwas
Zimt ,1,TL
Anis ,1,TL
Sesam ,30,g
K-Classic Schokolade zartbitter ,100,g
Fleischtomate(n) ,2,
Koriander frischer + etwas mehr zum Garnieren,50,g
Mandel(n) ,50,g
Erdnüsse ,50,g
Nelke(n) ,1,
Chiliflocken ,5,EL
K-Classic Jodsalz ,,
Pfeffer ,,
Gemüsebrühe ,100,ml
Zucker ,,etwas
Kakaopulver ,,etwas
Wasser ,200,ml
Zucker + etwas mehr zum Bestreuen,150,g
K-Classic Jodsalz ,½,TL
K-Bio Butter ,100,g
K-Bio Weizenmehl ,200,g
K-Bio Eier ,4,
K-Classic Schokolade zartbitter ,100,g
Vanilleschote(n) ,1,
"K-Classic Schlagsahne, 30 % Fett ",100,ml
Pflanzenfett zum Anbraten,,
Zimt ,,
Eisbergsalat ,100,g
Avocado(s) ,½,
Knoblauchzehe(n) ,1,
Zwiebel(n) ,1,
Tomate(n) ,2,
Hähnchenbrustfilet(s) ,250,g
K-Classic Jodsalz ,,
K-Classic Sonnenblumenöl ,5,EL
Tomatenmark ,1,EL
Orangensaft ,150,ml
Pfeffer ,,
Mais-Tortilla(s) ,2,
"Bohnenpüree, helles, ersatzweise selbstgemacht",100,g
K-Bio Saure Sahne ,100,g
Feta-Käse ,50,g
K-Bio Weizenmehl ,500,g
Hefe ,½,Würfel
K-Classic Jodsalz ,2,TL
Zucker ,2,TL
Olivenöl ,4,EL
"Joghurt, griechischer + 2 EL für den Teig",250,g
"K-Bio Weizenmehl, zum Bestäuben",,
"Meersalz, grobes, zum Bestreuen",,
Kümmel ,,
Sesam ,,
Oregano ,,
Gurke(n) ,½,
Knoblauchzehe(n) ,1,
Zitronensaft ,1,TL
"Pfeffer, frisch gemahlener",,
Aubergine(n) ,1,kg
"Spitzpaprika, ersatzweise 1 Paprikaschote, rot",1,
Knoblauchzehe(n) ,1,
K-Classic Natives Olivenöl extra ,60,ml
Rotweinessig ,30,ml
K-Classic Jodsalz ,,
Pfeffer ,,
Frühlingszwiebel(n) ,1,
Petersilie ,2,Stiel/e
Limette(n) ,1,
Koriander ,3,Stiel/e
Avocado(s) ,1,
K-Classic Jodsalz ,,
Zwiebel(n) ,2,kleine
Knoblauchzehe(n) ,2,
"Paprikaschote(n), grün ",2,
Schweinefilet(s) ,450,g
K-Classic Sonnenblumenöl ,2,EL
Pfeffer ,,
Chiliflocken ,1,TL
K-Bio Gouda gerieben ,80,g
Mais-Tortilla(s) ,2,
"Bohnen, weiße, große, vorgegart, aus der Dose",400,g
Tomate(n) ,150,g
"Zwiebel(n), rot ",1,
K-Bio Zitrone(n) ,1,
K-Classic Natives Olivenöl extra ,50,ml
"Oregano, getrockneter",,
Meersalz und Pfeffer ,,
"Makrele(n), küchenfertig, à ca. 250 g",2,
K-Classic Jodsalz ,,
Tomate(n) ,800,g
"Zwiebel(n), rot ",2,
Knoblauchzehe(n) ,1,
Vollkornbrot ,1,Scheibe/n
"Hackfleisch, gemischt ",500,g
K-Classic Jodsalz ,½,TL
"K-Bio Zitrone(n), Abrieb davon",½,
Pfeffer ,½,TL
Kreuzkümmel ,½,TL
K-Bio Ei ,1,
"Thymianzweig(e), die Blättchen davon",2,
K-Classic Natives Olivenöl extra ,5,EL
Tomatenmark ,1,EL
"Chilischote(n), mittelscharf",1,
Gemüsebrühe ,150,ml
"Petersilie, fein gehackt",,
Brezel(n) ,1,
Schinken (Farmerschinken) oder Kochschinken,1,Scheibe/n
Emmentaler ,1,Scheibe/n
Brezel(n) ,1,
"Emmentaler, gerieben",,n.B
Ei(er) ,1,
Schnittlauch ,,etwas
Salz und Pfeffer ,,
Lyoner ,800,g
Emmentaler am Stück,400,g
Gewürzgurke(n) ,10,
"Gewürzmischung für Salat, Sorte ""Paprika""",6,Beutel
Essig ,18,EL
Wasser ,18,EL
Gurkenwasser ,18,EL
Hähnchenschenkel ,8,
Olivenöl ,1,EL
"Meersalz, grobes",2,TL
"Thymianblättchen, frische",1,TL
Butter ,20,g
Zitronensaft ,1,Spritzer
süße Sahne oder Crème fraîche,4,EL
"Senf, körniger ",1,TL
Salz und Pfeffer ,,
Steak(s) (Entrecôte),4,
Salz und Pfeffer ,,
Traubenkernöl oder anderes Pflanzenöl,2,EL
Schalotte(n) ,200,g
Rotweinessig ,1,EL
"Weißwein, trockener ",50,ml
Lorbeerblatt ,½,
Geflügelfond ,50,ml
Knochenmark ,100,g
"Petersilie, fein gehackt",1,EL
Rohschinken ,150,g
Zwiebel(n) ,1,große
"Spargel, weiß ",500,g
Gemüsebrühwürfel ,2,
Sahne ,250,ml
"Hartkäse, gerieben, evtl. mehr",50,g
Salz und Pfeffer ,,etwas
Öl ,,etwas
Mehl ,,etwas
Spaghetti ,500,g
Radieschen ,300,g
Gewürzgurke(n) ,150,g
Schalotte(n) ,50,g
Knoblauchzehe(n) ,1,
Öl ,2,EL
"Honig, würziger",1,TLgehäuft
Sauerrahm ,300,g
Blattpetersilie ,½,Bund
Dill ,1,Bund
Basilikumblätter ,1,ELgehäuft
"Pfeffer, weißer, fein gemahlen",1,TL
Zimtpulver ,1,Prisen
Salz ,,
Zwiebel(n) ,1,
Knoblauchzehe(n) ,2,
Olivenöl ,,etwas
Zucker ,1,EL
Pizzatomaten ,800,g
Gnocchi aus dem Kühlregal,400,g
Büffelmozzarella ,375,g
Rosmarin ,,
Thymian ,,
Salz und Pfeffer ,,
Basilikum ,,
Blumenkohlröschen ,250,g
Kohlrabi ,200,g
Karotte(n) ,200,g
Brechbohnen ,200,g
Kartoffel(n) ,300,g
Schalotte(n) ,150,g
Petersilie ,1,Bund
"Gemüsebrühe, selbst gemachte",1,Liter
"Pfefferkörner, grob zerstoßen",6,
"Pimentkörner, grob zerstoßen",6,
"Lorbeerblatt, gerebelt",1,
Salz ,,n.B
Rinderhackfleisch ,250,g
Schalotte(n) ,3,
Ei(er) ,1,m.-großes
Semmelbrösel ,3,ELgehäuft
"Senf, mittelscharfer ",1,ELgestr
"Paprikapulver, edelsüß ",1,TLgehäuft
Pimentpulver ,½,TL
"Pfeffer, weißer, fein gemahlen",½,TL
Salz ,,n.B
"Ziegenkäse, ca. 180 g, schön gereift",1,Rollen
Ziegenfrischkäse ,½,Pck
"Kochsahne, ca. 150 - 200 g",1,Becher
Ei(er) ,4,
"Parmesan, gerieben ",4,ELgehäuft
"Senf, körniger, herzhaft (Moutarde a l'Ancienn), evtl. mehr",2,ELgehäuft
Salz und Pfeffer ,,
"Rosmarinzweig(e), die Nadeln davon",1,
"Frühlingszwiebel(n), sehr fein geschnitten",1,kl.Stangen
"Feige(n), frische, reif",5,
"Blätterteig, runder",1,Pck
Zwiebel(n) ,4,große
Tomate(n) (800 g),1,gr.Dose/n
Ei(er) ,8,
Chilischote(n) ,1,
Knoblauch ,,etwas
Olivenöl ,,etwas
Salz und Pfeffer ,,
Tortellini mit Ricotta-Spinatfüllung,1,kg
"Pesto, rotes ",1,Glas
Cocktailtomaten ,500,g
Rucola ,1,Bund
Schafskäse ,2,Pck
Gewürzmischung für Tomaten,,
Salz und Pfeffer ,,
Olivenöl ,,
"Crema di Balsamico, helle",,
Couscous ,250,g
Salatgurke(n) ,1,
Feta-Käse ,100,g
Cocktailtomaten ,250,g
Garam Masala ,1,TL
Lauchzwiebel(n) ,1,
Salz und Pfeffer ,,
Olivenöl ,4,EL
"Hähnchenbrust, optional",400,g
Champignons ,400,g
Knoblauch ,2,Zehe/n
Lauchstange(n) ,1,
